Id,SalePrice
2735,129718.84685632586
2736,141497.87928210507
2737,111717.64557712617
2738,162547.55907096082
2739,157056.72314194197
2740,138421.4750710593
2741,142347.45892187164
2742,162257.63854069318
2743,141413.91947383122
2744,142216.59215609604
2745,134181.7329410854
2746,116845.84288298553
2747,171719.5500698659
2748,137947.1484965109
2749,118900.64426857214
2750,121503.82817481497
2751,107871.0453168197
2752,233444.0584950937
2753,160501.04249262973
2754,189753.16059573437
2755,149768.98155559288
2756,73934.45065199191
2757,78299.75007241477
2758,68330.12254995854
2759,137610.31998230933
2760,123642.79417347559
2761,144914.19665618186
2762,147957.24879897133
2763,186595.78236716607
2764,188366.90565478586
2765,236209.25777607827
2766,127652.93578787081
2767,96034.91467006042
2768,142387.85834722212
2769,129430.97673683458
2770,160153.47791294786
2771,111287.45491720915
2772,114635.61971130388
2773,138757.77158595365
2774,144214.97833784105
2775,115994.95200973557
2776,129549.13573524743
2777,147170.2497487918
2778,117395.4838451102
2779,123551.08141915423
2780,121977.37690410983
2781,96591.46201028336
2782,100401.1586735117
2783,85906.83903300698
2784,121676.06758487747
2785,127122.1417231281
2786,56326.646536298605
2787,135023.9654547886
2788,77039.01043065243
2789,179872.17124254006
2790,98359.25151841284
2791,123905.07232740389
2792,81376.0998652832
2793,150123.97954274723
2794,87444.27574904214
2795,112706.11440013703
2796,94630.42069211506
2797,215927.35379499168
2798,107097.73866642597
2799,109114.83476520787
2800,89359.38504694137
2801,121403.03346734693
2802,134901.8111216565
2803,203420.227893719
2804,157091.0889201099
2805,112451.24346000257
2806,101222.98524339356
2807,169973.5107787987
2808,132181.10213573187
2809,130379.0931167693
2810,125163.83929855295
2811,157775.27754202407
2812,152628.00739154138
2813,192093.4690291152
2814,191317.9677202978
2815,100266.47416222685
2816,223485.95293513613
2817,127354.90899795308
2818,115482.89263680534
2819,190192.5142162156
2820,130431.73927127408
2821,112839.10147986404
2822,182539.48527844876
2823,247020.05824569325
2824,159596.82974879953
2825,154818.35542763112
2826,121274.33187126266
2827,158656.00514912826
2828,223379.05121259994
2829,200639.59461557728
2830,247581.7436571045
2831,197251.54300966088
2832,220085.97693187365
2833,263638.34044504
2834,220001.63146601114
2835,230193.8348525445
2836,201265.9480765835
2837,168948.29844594974
2838,144210.7381235237
2839,167213.95051355826
2840,210826.66839947487
2841,204424.97548990106
2842,212947.77771497125
2843,147841.9246373295
2844,171164.05016503087
2845,113556.02594436189
2846,210960.82331080586
2847,183611.24788215366
2848,226834.74007041604
2849,214533.81757470357
2850,267983.8357788279
2851,222301.30885333623
2852,223019.48371887923
2853,221035.96000656323
2854,140014.94633169286
2855,208831.1561066015
2856,210373.260602009
2857,200437.95877394397
2858,203518.3383084757
2859,104630.87160717085
2860,129373.74611325536
2861,136046.64514430254
2862,207470.34236944758
2863,133845.5832766906
2864,243271.9200429526
2865,164469.24639541862
2866,204737.60873404358
2867,91761.76295048672
2868,130851.83317629305
2869,119573.9369122005
2870,138254.21306577337
2871,102791.76815948843
2872,51212.816633914474
2873,102683.70190946637
2874,130456.39280029235
2875,141263.3889973856
2876,148335.475424065
2877,129799.03852354885
2878,153205.17238158526
2879,126445.55258750737
2880,118796.48668783721
2881,139519.13925672288
2882,145193.79320211947
2883,171482.90633703975
2884,172611.00368072404
2885,158178.2835577188
2886,166414.24745201398
2887,110073.00584993696
2888,134933.79439250613
2889,72838.03586117919
2890,74915.64521878856
2891,158470.56206492463
2892,72443.25173816252
2893,123839.16106146075
2894,70266.81186472283
2895,266677.36668428517
2896,255997.11084113424
2897,192796.67533961518
2898,196469.34430041903
2899,238186.25465339064
2900,159483.80144958216
2901,184206.48850317518
2902,184025.20787279727
2903,294770.56880228093
2904,314532.2305701254
2905,98273.42901794004
2906,213574.42328998167
2907,127429.72036362046
2908,112823.02239777245
2909,182906.71404579372
2910,79656.0783097562
2911,101273.6726889984
2912,147128.24234859148
2913,101382.23097853354
2914,95672.77738555665
2915,95672.77738555665
2916,101382.23097853354
2917,141795.69045040567
2918,120839.35787271046
2919,223796.44758095764
